iteration,problem instance,problem seed,algorithm seed,starting fitness,ensemble number,fitness,number of runs,heuristics
1,1,1001,1001,0.09311090245174758,3,0.03964787976381878,40,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
2,1,1002,1002,0.095959406713505,3,0.03966935050992659,30,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
3,1,1003,1003,0.09277871674491356,3,0.05755619351408514,18,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
4,1,1004,1004,0.09242378716744903,3,0.053642632560614745,31,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
5,1,1005,1005,0.0890235816993471,3,0.03557793919827579,44,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
6,1,1006,1006,0.09735352589123136,3,0.04913760683760349,30,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
7,1,1007,1007,0.096452563101743,3,0.04950790598290189,23,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
8,1,1008,1008,0.10031692627206557,3,0.05314596322941234,22,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
9,1,1009,1009,0.09254355764214972,3,0.04028019323671195,33,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
10,1,1010,1010,0.09273051643192542,3,0.058148644338115285,16,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
11,1,1011,1011,0.09693801717408235,3,0.04506859437750643,45,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
12,1,1012,1012,0.09192571726656196,3,0.04410066934404022,36,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
13,1,1013,1013,0.09322524778299435,3,0.04869871794871328,27,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
14,1,1014,1014,0.09665781941191731,3,0.06675619047618975,16,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
15,1,1015,1015,0.09249347939488739,3,0.045623132530116184,29,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
16,1,1016,1016,0.09621275045537336,3,0.0750253817798825,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
17,1,1017,1017,0.09235054773082918,3,0.06265818085388264,13,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
18,1,1018,1018,0.09970238836967837,3,0.044160214190089975,36,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
19,1,1019,1019,0.09280438184663542,3,0.036368899650252584,43,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
20,1,1020,1020,0.09221324986958856,3,0.04411202141900561,45,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
21,1,1021,1021,0.0843863731656177,3,0.05390759392485733,19,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
22,1,1022,1022,0.0972998178506379,3,0.03565520581113524,43,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
23,1,1023,1023,0.09246927490871226,3,0.04418099062918013,30,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
24,1,1024,1024,0.0932809598330736,3,0.04074288781534785,42,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
25,1,1025,1025,0.09250453834115857,3,0.061913338636964355,21,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
26,1,1026,1026,0.09260219092331823,3,0.03954847020933705,55,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
27,1,1027,1027,0.10143966770508916,3,0.05007371794871429,32,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
28,1,1028,1028,0.09256922274387103,3,0.03572300242130444,47,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
29,1,1029,1029,0.08449454926624689,3,0.05302744471089482,26,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
30,1,1030,1030,0.0925529473135096,3,0.05815481127059652,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
31,1,1031,1031,0.0961550871714808,3,0.04464985274430722,31,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
32,1,1032,1032,0.0925930099113198,3,0.040696296296292345,52,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
33,1,1033,1033,0.09248847157016182,3,0.05842339181286216,20,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
34,1,1034,1034,0.09982679127725791,3,0.05318070876631642,24,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
35,1,1035,1035,0.09681103304709893,3,0.05755555555555192,22,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
36,1,1036,1036,0.09652105126203525,3,0.06193115884380551,20,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
37,1,1037,1037,0.09263328116849301,3,0.03562658057573098,40,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
38,1,1038,1038,0.08415597484276505,3,0.04523801874162903,34,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
39,1,1039,1039,0.09336338028169067,3,0.06203638292229918,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
40,1,1040,1040,0.10450142450142408,3,0.04053719806763001,47,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
41,1,1041,1041,0.08847142483660131,3,0.06196298064173689,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
42,1,1042,1042,0.09624709862086944,3,0.039605367686523674,45,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
43,1,1043,1043,0.09284047991653588,3,0.0750664560294877,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
44,1,1044,1044,0.09650085870413772,3,0.04918846153845802,27,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
45,1,1045,1045,0.10411686091686145,3,0.06681671957671864,19,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
46,1,1046,1046,0.10086209761163023,3,0.049591239316235214,34,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
47,1,1047,1047,0.09267104851330266,3,0.030991370010785113,65,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
48,1,1048,1048,0.1008795430944962,3,0.04918504273503921,29,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
49,1,1049,1049,0.09250954616588458,3,0.040825979602787554,47,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
0,2,1000,1000,0.11365796923076843,3,0.056580222222222365,18,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
1,2,1001,1001,0.08843871874999987,3,0.03264132258064545,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
2,2,1002,1002,0.17761897058823517,3,0.03205461290322631,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
3,2,1003,1003,0.11231292307692342,3,0.03217048387096766,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
4,2,1004,1004,0.11176975384615362,3,0.052857111111111355,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
5,2,1005,1005,0.15742808955223886,3,0.056643587301587583,13,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
6,2,1006,1006,0.11297704615384607,3,0.05709209523809544,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
7,2,1007,1007,0.11202252307692318,3,0.05827292063492051,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
8,2,1008,1008,0.11442264615384623,3,0.05739447619047644,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
9,2,1009,1009,0.08994574999999994,3,0.08165693750000003,2,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
10,2,1010,1010,0.13401942424242386,3,0.03161029032258056,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
11,2,1011,1011,0.1138898461538459,3,0.06037831746031763,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
12,2,1012,1012,0.13545899999999989,3,0.03253903225806476,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
13,2,1013,1013,0.13531884848484832,3,0.053178571428571964,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
14,2,1014,1014,0.11138947692307666,3,0.05736590476190451,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
15,2,1015,1015,0.11134972307692304,3,0.05819980952380943,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
16,2,1016,1016,0.13725715151515128,3,0.08213199999999965,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
17,2,1017,1017,0.11401092307692262,3,0.03237990322580642,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
18,2,1018,1018,0.11377381538461517,3,0.05779485714285726,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
19,2,1019,1019,0.15414337313432824,3,0.05769231746031722,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
20,2,1020,1020,0.1363645151515147,3,0.05999720634920647,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
21,2,1021,1021,0.08986859374999978,3,0.05951444444444487,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
22,2,1022,1022,0.15956107462686564,3,0.06041698412698415,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
23,2,1023,1023,0.19814533333333317,3,0.05335774603174592,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
24,2,1024,1024,0.13674621212121207,3,0.059932063492063925,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
25,2,1025,1025,0.11545513846153843,3,0.05282482539682576,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
26,2,1026,1026,0.13508706060606068,3,0.05352025396825377,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
27,2,1027,1027,0.11080495384615374,3,0.060495650793650935,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
28,2,1028,1028,0.11426824615384579,3,0.08139671874999999,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
29,2,1029,1029,0.11467858461538472,3,0.08162078125000005,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
30,2,1030,1030,0.17919191176470572,3,0.05333888888888905,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
31,2,1031,1031,0.11177556923076903,3,0.08158218749999979,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
32,2,1032,1032,0.08768490624999992,3,0.057362222222222314,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
33,2,1033,1033,0.1353638484848484,3,0.057806793650794,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
34,2,1034,1034,0.1352625454545454,3,0.053144539682539516,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
35,2,1035,1035,0.1338597272727271,3,0.057809079365079175,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
36,2,1036,1036,0.11280535384615342,3,0.05574447619047618,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
37,2,1037,1037,0.15798797014925337,3,0.06002400000000008,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
38,2,1038,1038,0.11413692307692325,3,0.06186993650793626,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
39,2,1039,1039,0.08985743750000008,3,0.060245682539682655,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
40,2,1040,1040,0.1134861538461539,3,0.059717619047619075,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
41,2,1041,1041,0.15616964179104453,3,0.053165873015873055,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
42,2,1042,1042,0.08898818749999982,3,0.05346371428571417,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
43,2,1043,1043,0.1361575151515153,3,0.05298482539682581,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
44,2,1044,1044,0.08868903125000016,3,0.057657523809523936,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
45,2,1045,1045,0.15610710447761156,3,0.05727342857142881,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
46,2,1046,1046,0.15661579104477596,3,0.05338257142857172,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
47,2,1047,1047,0.13558457575757554,3,0.05298653968253986,3,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
48,2,1048,1048,0.15650271641791014,3,0.03258851612903224,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
49,2,1049,1049,0.13526884848484844,3,0.056276793650793744,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
0,3,1000,1000,0.08847069841269806,3,0.053370258064515896,13,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
1,3,1001,1001,0.08730368253968246,3,0.05815480645161297,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
2,3,1002,1002,0.11266890624999992,3,0.03182485245901634,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
3,3,1003,1003,0.08915536507936517,3,0.057550838709677365,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
4,3,1004,1004,0.11641837499999985,3,0.05334345161290299,12,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
5,3,1005,1005,0.13412858461538446,3,0.03269167213114754,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
6,3,1006,1006,0.09198606349206373,3,0.05875145161290307,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
7,3,1007,1007,0.09112968253968223,3,0.05624870967741924,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
8,3,1008,1008,0.08741273015873019,3,0.054053483870967645,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
9,3,1009,1009,0.11420324999999998,3,0.030689868852458946,14,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
10,3,1010,1010,0.11557346874999974,3,0.05768796774193552,3,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
11,3,1011,1011,0.09003146031746001,3,0.05067577419354874,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
12,3,1012,1012,0.11486806249999981,3,0.030763377049180307,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
13,3,1013,1013,0.1358658769230766,3,0.05161074193548376,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
14,3,1014,1014,0.09019422222222229,3,0.03180688524590136,12,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
15,3,1015,1015,0.11455121874999996,3,0.030317311475409947,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
16,3,1016,1016,0.11380396874999998,3,0.053303838709677365,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
17,3,1017,1017,0.1428899999999994,3,0.05617254838709673,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
18,3,1018,1018,0.11334903125000007,3,0.055869870967741986,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
19,3,1019,1019,0.1357448,3,0.05899077419354848,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
20,3,1020,1020,0.0907485714285714,3,0.05898799999999982,25,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
21,3,1021,1021,0.09077587301587298,3,0.060569516129032386,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
22,3,1022,1022,0.13812199999999974,3,0.059906032258064346,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
23,3,1023,1023,0.13539898461538447,3,0.055068516129032186,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
24,3,1024,1024,0.11272499999999996,3,0.06005177419354846,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
25,3,1025,1025,0.11600931250000013,3,0.06090006451612895,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
26,3,1026,1026,0.13785664615384619,3,0.056590838709677405,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
27,3,1027,1027,0.09187053968253911,3,0.062102322580645186,3,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
28,3,1028,1028,0.1156957812499998,3,0.05896422580645133,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
29,3,1029,1029,0.11619749999999995,3,0.05925635483870939,3,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
30,3,1030,1030,0.13636636923076872,3,0.053638774193548344,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
31,3,1031,1031,0.11332978124999993,3,0.05804341935483881,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
32,3,1032,1032,0.11122818749999974,3,0.05713306451612876,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
33,3,1033,1033,0.11297396874999976,3,0.05403309677419377,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
34,3,1034,1034,0.11203418749999983,3,0.05432793548387094,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
35,3,1035,1035,0.13598381538461535,3,0.05784061290322573,12,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
36,3,1036,1036,0.11190609374999994,3,0.057943225806451615,5,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
37,3,1037,1037,0.13893960000000016,3,0.05633454838709662,6,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
38,3,1038,1038,0.09122250793650799,3,0.05651967741935482,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
39,3,1039,1039,0.11273199999999983,3,0.05939238709677408,3,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
40,3,1040,1040,0.11482381249999996,3,0.05279793548387057,7,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
41,3,1041,1041,0.16095278787878786,3,0.054572677419354454,11,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
42,3,1042,1042,0.09187761904761904,3,0.05547738709677408,8,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
43,3,1043,1043,0.0898443809523809,3,0.05429035483870959,9,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
44,3,1044,1044,0.09108469841269828,3,0.0559262580645159,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
45,3,1045,1045,0.09150739682539677,3,0.0539823548387095,10,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
46,3,1046,1046,0.11481615624999986,3,0.054498967741935966,4,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
